"","PLOT_NAME","SUPER_PATHWAY","SUB_PATHWAY","Rmcorr","CI_lower","CI_upper","p_value","padj","sig"
"235","tartronate (hydroxymalonate)","Xenobiotics","Food Component/Plant",0.112021991413969,-0.143856872366113,0.353860516103277,0.390048475238392,0.987519423912971,""
"236","oxalate (ethanedioate)","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism",0.252120840051078,0.000320445926496546,0.473856765438461,0.049974561816494,0.841634979113164,""
"237","erythritol","Xenobiotics","Food Component/Plant",-0.153132515812924,-0.389917286517959,0.102646470562639,0.238706969526082,0.987519423912971,""
"238","saccharin","Xenobiotics","Food Component/Plant",-0.206577697700323,-0.435731447787819,0.0477257615932452,0.110192774708597,0.987519423912971,""
"239","3-hydroxymyristate","Lipid","Fatty Acid, Monohydroxy",0.0289966486659284,-0.224463110423825,0.278781735282493,0.824444299316215,0.996044105356185,""
"240","1-oleoylglycerol (18:1)","Lipid","Monoacylglycerol",-0.0510917738512024,-0.299064755204787,0.203345198007862,0.695767809065648,0.996044105356185,""
"241","3-methyl-2-oxobutyrate","Amino Acid","Leucine, Isoleucine and Valine Metabolism",-0.104893420951515,-0.347534271952606,0.150913601030754,0.421097700113139,0.987519423912971,""
"242","2-oleoylglycerol (18:1)","Lipid","Monoacylglycerol",-0.0481873439428877,-0.296411259010342,0.20613475216292,0.71228905102793,0.996044105356185,""
"243","homoarginine","Amino Acid","Urea cycle; Arginine and Proline Metabolism",-0.111641363398846,-0.353523286373856,0.144234323201813,0.391671237258611,0.987519423912971,""
"244","homocitrulline","Amino Acid","Urea cycle; Arginine and Proline Metabolism",-0.126492919882124,-0.366635034923587,0.129451301395917,0.331343118613295,0.987519423912971,""
"245","2-linoleoylglycerol (18:2)","Lipid","Monoacylglycerol",0.112038769469027,-0.143840232647501,0.353875379718273,0.389977035774283,0.987519423912971,""
"246","3-hydroxydecanoate","Lipid","Fatty Acid, Monohydroxy",0.040167377268483,-0.213816107082973,0.289064237680534,0.758576085832042,0.996044105356185,""
"247","citramalate","Amino Acid","Glutamate Metabolism",0.138632650148483,-0.117282488112406,0.37728224838631,0.286644711994517,0.987519423912971,""
"248","EDTA","Xenobiotics","Chemical",-0.0554674574272461,-0.303055165477655,0.199134767349644,0.67114320570604,0.996044105356185,""
"249","N-acetylglycine","Amino Acid","Glycine, Serine and Threonine Metabolism",0.0802776787371818,-0.175082454391977,0.325517883492845,0.538547105397944,0.992353879511739,""
"250","ribonate","Carbohydrate","Pentose Metabolism",0.137385336736387,-0.118536342097685,0.376191186010882,0.291045007592259,0.987519423912971,""
"251","threonate","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism",0.237217034135936,-0.0155314969886254,0.461471248706934,0.065655833925742,0.971901767872889,""
"252","galactonate","Carbohydrate","Fructose, Mannose and Galactose Metabolism",-0.0337280877149191,-0.283143962726954,0.219960874003356,0.796369481846391,0.996044105356185,""
"253","beta-sitosterol","Lipid","Sterol",0.00723189441914875,-0.245035088023477,0.258581719646555,0.955887440140917,0.996044105356185,""
"254","indoleacetate","Amino Acid","Tryptophan Metabolism",0.0219659054853122,-0.231133340780946,0.272280532734712,0.866559489827403,0.996044105356185,""
"255","1-linoleoylglycerol (18:2)","Lipid","Monoacylglycerol",-0.0113480076728949,-0.262418841878072,0.241161890901461,0.930830525576278,0.996044105356185,""
"256","1-methylhistidine","Amino Acid","Histidine Metabolism",0.0652496715682092,-0.189687870661528,0.311944777144971,0.617352302241231,0.996044105356185,""
"257","butyrylcarnitine (C4)","Lipid","Fatty Acid Metabolism (also BCAA Metabolism)",-0.0731774449169173,-0.319117612750552,0.181997062839157,0.575163939382851,0.996044105356185,""
"258","isobutyrylcarnitine (C4)","Amino Acid","Leucine, Isoleucine and Valine Metabolism",0.0938525808617987,-0.161791953413495,0.33769229137457,0.471871135002622,0.987519423912971,""
"259","7-ketodeoxycholate","Lipid","Secondary Bile Acid Metabolism",0.0709174736846209,-0.184192668355659,0.317075718926927,0.587054674552758,0.996044105356185,""
"260","glycolithocholate","Lipid","Secondary Bile Acid Metabolism",-0.195699878786366,-0.426502047506987,0.0590299312606082,0.130660728388398,0.987519423912971,""
"261","androsterone sulfate","Lipid","Androgenic Steroids",0.169824504510511,-0.0856594910820326,0.404352955049452,0.190717446576165,0.987519423912971,""
"262","indolepropionate","Amino Acid","Tryptophan Metabolism",-0.0919259772285741,-0.335969404980429,0.163683857706571,0.481055635720331,0.987519423912971,""
"263","N-(2-furoyl)glycine","Xenobiotics","Food Component/Plant",0.0200889045673238,-0.232910080597233,0.270541029847816,0.877870801424424,0.996044105356185,""
"264","trigonelline (N'-methylnicotinate)","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism",0.0501616589458546,-0.204238974911787,0.298215416541454,0.701043714232747,0.996044105356185,""
"265","dodecanedioate (C12)","Lipid","Fatty Acid, Dicarboxylate",0.175613549829829,-0.0797332430517546,0.409332330373779,0.175813639924932,0.987519423912971,""
"266","N-acetyltyrosine","Amino Acid","Tyrosine Metabolism",-0.0405777741518766,-0.289440911823327,0.213423798598822,0.756185309802398,0.996044105356185,""
"267","1,3-dimethylurate","Xenobiotics","Xanthine Metabolism",0.0890232636533336,-0.166530745620012,0.33337053400986,0.495070576998929,0.987519423912971,""
"268","3-methylxanthine","Xenobiotics","Xanthine Metabolism",0.148391608521184,-0.107444111101649,0.385795893947235,0.253732136654901,0.987519423912971,""
"269","3-hydroxylaurate","Lipid","Fatty Acid, Monohydroxy",0.0614233466575557,-0.193388664883295,0.308472730471062,0.638175337415687,0.996044105356185,""
"270","pyridoxate","Cofactors and Vitamins","Vitamin B6 Metabolism",0.0400024908125903,-0.213973703039048,0.288912878411595,0.759537270574642,0.996044105356185,""
"271","gamma-glutamylvaline","Peptide","Gamma-glutamyl Amino Acid",0.104171592516891,-0.151626704220898,0.346892451886801,0.424318524239253,0.987519423912971,""
"272","3-hydroxysebacate","Lipid","Fatty Acid, Monohydroxy",0.0550336726469249,-0.199552589887562,0.302659962204616,0.673569585318537,0.996044105356185,""
"273","5-hydroxyhexanoate","Lipid","Fatty Acid, Monohydroxy",0.0771968285382838,-0.178085857212786,0.322743510375083,0.554294795506008,0.996044105356185,""
"274","propionylglycine (C3)","Lipid","Fatty Acid Metabolism (also BCAA Metabolism)",-0.280931071937376,-0.497552801159933,-0.0313265035704692,0.0282984664655325,0.841634979113164,""
"275","butyrylglycine (C4)","Lipid","Fatty Acid Metabolism (also BCAA Metabolism)",0.0335148735410135,-0.220163992358976,0.2829476082291,0.797629400729027,0.996044105356185,""
"276","propionylcarnitine (C3)","Lipid","Fatty Acid Metabolism (also BCAA Metabolism)",0.00330677904065736,-0.248721073861226,0.254915246151491,0.979821634338888,0.996044105356185,""
"277","prolylhydroxyproline","Amino Acid","Urea cycle; Arginine and Proline Metabolism",-0.115594729635761,-0.357022837225561,0.140310323653995,0.375011520755743,0.987519423912971,""
"278","3-hydroxy-2-ethylpropionate","Amino Acid","Leucine, Isoleucine and Valine Metabolism",0.0349712620868579,-0.218776126476197,0.28428841823919,0.789033744543316,0.996044105356185,""
"279","3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)","Lipid","Fatty Acid, Dicarboxylate",-0.0654960224654978,-0.312168092948507,0.189449353364222,0.616021631723978,0.996044105356185,""
"280","docosapentaenoate (DPA; 22:5n3)","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)",-0.0519362696967773,-0.299835570265773,0.20253332771997,0.690989949995797,0.996044105356185,""
"281","docosadienoate (22:2n6)","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)",0.154479503536159,-0.10128118947049,0.391086529621573,0.234551997546844,0.987519423912971,""
"282","adrenate (22:4n6)","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)",-0.0833113804989779,-0.32824567832392,0.172120363412913,0.523257174906991,0.987519423912971,""
"283","docosatrienoate (22:3n3)","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)",-0.00587659878477004,-0.257316548031131,0.246308639918367,0.9641483208812,0.996044105356185,""
"284","10-undecenoate (11:1n1)","Lipid","Medium Chain Fatty Acid",0.13890365211727,-0.117009957148264,0.37751921434724,0.285694485546919,0.987519423912971,""
"285","myristoleate (14:1n5)","Lipid","Long Chain Monounsaturated Fatty Acid",-0.041412941419356,-0.290207214573241,0.21262518859663,0.751327063262122,0.996044105356185,""
"286","1-methyl-4-imidazoleacetate","Amino Acid","Histidine Metabolism",-0.12952726338579,-0.369302231029892,0.126416897891814,0.319779693029705,0.987519423912971,""
"287","sebacate (C10-DC)","Lipid","Fatty Acid, Dicarboxylate",0.0976327547414478,-0.158074393785764,0.341068011818976,0.454127285630642,0.987519423912971,""
"288","guanidinosuccinate","Amino Acid","Guanidino and Acetamido Metabolism",-0.0558269657633013,-0.30338263404792,0.198788417898731,0.669134819048374,0.996044105356185,""
"289","delta-tocopherol","Cofactors and Vitamins","Tocopherol Metabolism",0.0224336199712539,-0.230690346642868,0.272713730718972,0.86374496503607,0.996044105356185,""
"290","stearidonate (18:4n3)","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)",0.0327470142767215,-0.220895310805874,0.282240293316973,0.802171047534038,0.996044105356185,""
"291","5-dodecenoate (12:1n7)","Lipid","Medium Chain Fatty Acid",0.131936417001613,-0.124004280645818,0.371417074038726,0.310784264098926,0.987519423912971,""
"292","octanoylcarnitine (C8)","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",0.115860281626218,-0.140046455811216,0.357257663274006,0.373907984098152,0.987519423912971,""
"293","decanoylcarnitine (C10)","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",0.0718198791357373,-0.18331626933792,0.317891319950136,0.58229341537761,0.996044105356185,""
"294","N-acetylglutamine","Amino Acid","Glutamate Metabolism",-0.0823975855932291,-0.327424456727161,0.173013074508337,0.527839775346887,0.987519423912971,""
"295","N-acetyltryptophan","Amino Acid","Tryptophan Metabolism",0.10095485049024,-0.154801329177589,0.344029491130142,0.438841231606274,0.987519423912971,""
"296","N-acetylphenylalanine","Amino Acid","Phenylalanine Metabolism",0.0121757177054948,-0.240382056290049,0.263189491868335,0.925799100406821,0.996044105356185,""
"297","1-palmitoyl-GPC (16:0)","Lipid","Lysophospholipid",-0.320172860342986,-0.529316813880479,-0.0743463853758853,0.0118864402378911,0.739798306506546,""
"298","N-acetylarginine","Amino Acid","Urea cycle; Arginine and Proline Metabolism",-0.0968498881614648,-0.340369421860904,0.158844888711846,0.457771613439115,0.987519423912971,""
"299","piperine","Xenobiotics","Food Component/Plant",-0.149548054092161,-0.386802096325026,0.106274924322624,0.250009260900093,0.987519423912971,""
"300","campesterol","Lipid","Sterol",0.0329037681500514,-0.220746039688431,0.282384709461216,0.801243363093665,0.996044105356185,""
"301","myristoylcarnitine (C14)","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",0.143842232645081,-0.112036752851924,0.38183207558062,0.268741458238411,0.987519423912971,""
"302","1-stearoyl-GPC (18:0)","Lipid","Lysophospholipid",-0.292152988423034,-0.506696010025989,-0.0435351373812917,0.0223318261110473,0.841634979113164,""
"303","1-oleoyl-GPC (18:1)","Lipid","Lysophospholipid",-0.209068898221768,-0.437838373142171,0.0451277197513992,0.105872907735964,0.987519423912971,""
"304","N-acetylthreonine","Amino Acid","Glycine, Serine and Threonine Metabolism",0.032806592218221,-0.220838578259019,0.282295183350842,0.801818427485584,0.996044105356185,""
"305","N-acetylisoleucine","Amino Acid","Leucine, Isoleucine and Valine Metabolism",-0.0713220686587584,-0.317441440024469,0.183799783567674,0.584917783906335,0.996044105356185,""
"306","10-nonadecenoate (19:1n9)","Lipid","Long Chain Monounsaturated Fatty Acid",-0.00653951974453734,-0.257935494003032,0.245685811378859,0.960107122328954,0.996044105356185,""
"307","10-heptadecenoate (17:1n7)","Lipid","Long Chain Monounsaturated Fatty Acid",0.00717662597534017,-0.245087040021409,0.258530143285981,0.956224231342593,0.996044105356185,""
"308","hyocholate","Lipid","Secondary Bile Acid Metabolism",-0.082972767773809,-0.327941412423422,0.17245121232969,0.5249529646895,0.987519423912971,""
"309","epiandrosterone sulfate","Lipid","Androgenic Steroids",0.185909844456134,-0.0691481302561517,0.418154291216967,0.151428782577673,0.987519423912971,""
"310","N-acetylhistidine","Amino Acid","Histidine Metabolism",-0.0392723220279682,-0.288242462646392,0.214671428341137,0.76379802960308,0.996044105356185,""
"311","gamma-glutamylglycine","Peptide","Gamma-glutamyl Amino Acid",0.0754104339319028,-0.179825169058327,0.321132887905023,0.563525317704144,0.996044105356185,""
"312","gamma-glutamyltryptophan","Peptide","Gamma-glutamyl Amino Acid",0.0716363471148477,-0.183494545006901,0.317725471787048,0.583260340052664,0.996044105356185,""
"313","stachydrine","Xenobiotics","Food Component/Plant",0.00530921196670422,-0.246841546695353,0.256786635019335,0.967607855306555,0.996044105356185,""
"314","alpha-hydroxyisovalerate","Amino Acid","Leucine, Isoleucine and Valine Metabolism",0.110228528266141,-0.145634714292837,0.352270989226318,0.397729506244854,0.987519423912971,""
"315","gamma-glutamylmethionine","Peptide","Gamma-glutamyl Amino Acid",-0.138958671293923,-0.377567319672579,0.116954622845743,0.285501822938542,0.987519423912971,""
"316","p-cresol sulfate","Xenobiotics","Benzoate Metabolism",-0.0365769607835962,-0.285765559706796,0.217244784578432,0.779585808764473,0.996044105356185,""
"317","erythronate*","Carbohydrate","Aminosugar Metabolism",0.139784239875681,-0.116124134930789,0.378288990559781,0.2826211764895,0.987519423912971,""
"318","eicosenoate (20:1n9 or 1n11)","Lipid","Long Chain Monounsaturated Fatty Acid",0.0521339674297869,-0.202343217134467,0.300015972473147,0.689873167922227,0.996044105356185,""
"319","linolenate (18:3n3 or 3n6)","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)",0.0878126341026262,-0.167716834367252,0.332285529102451,0.500977930421568,0.987519423912971,""
"320","aconitate [cis or trans]","Energy","TCA Cycle",0.20778924856545,-0.0464626799986683,0.436756427063254,0.108075241597216,0.987519423912971,""
"321","heme","Cofactors and Vitamins","Hemoglobin and Porphyrin Metabolism",-0.0389373441410865,-0.287934815821569,0.214991435497001,0.765755071442035,0.996044105356185,""
"322","stearoylcarnitine (C18)","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",0.0452741611484269,-0.208928566739084,0.293745911028912,0.72899330533664,0.996044105356185,""
"323","laurylcarnitine (C12)","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",0.083679613774136,-0.171760507673807,0.328576502564147,0.52141615827261,0.987519423912971,""
"324","isovalerylcarnitine (C5)","Amino Acid","Leucine, Isoleucine and Valine Metabolism",0.214197122915525,-0.0397687116683878,0.44216765779292,0.0973933274790624,0.987519423912971,""
"325","1-linoleoyl-GPC (18:2)","Lipid","Lysophospholipid",-0.253437311137246,-0.47494659243191,-0.00172677633620772,0.0487508963225411,0.841634979113164,""
"326","7-methylxanthine","Xenobiotics","Xanthine Metabolism",0.104179766338932,-0.151618630691837,0.346899720984891,0.42428197398997,0.987519423912971,""
"327","1,3,7-trimethylurate","Xenobiotics","Xanthine Metabolism",0.0560297474495774,-0.198593030460516,0.303567317824049,0.668002998196234,0.996044105356185,""
"328","3,7-dimethylurate","Xenobiotics","Xanthine Metabolism",0.147311642110818,-0.108535337505756,0.384855724440309,0.257242598032601,0.987519423912971,""
"329","1,7-dimethylurate","Xenobiotics","Xanthine Metabolism",0.0685939869247333,-0.186447329221765,0.314974056681245,0.599393912738208,0.996044105356185,""
"330","1-methylurate","Xenobiotics","Xanthine Metabolism",0.067193448479948,-0.187805084738955,0.313706060137886,0.60688652476763,0.996044105356185,""
"331","5-acetylamino-6-amino-3-methyluracil","Xenobiotics","Xanthine Metabolism",0.100751056403318,-0.155002277219759,0.343847958200632,0.439770579787648,0.987519423912971,""
"332","indolebutyrate","Amino Acid","Tryptophan Metabolism",-0.0347605507389212,-0.28409448920135,0.218976987459535,0.790275849533628,0.996044105356185,""
"333","1-methylxanthine","Xenobiotics","Xanthine Metabolism",0.0314675474340354,-0.222113257227812,0.281061107331748,0.809753107398112,0.996044105356185,""
"334","N1-methylinosine","Nucleotide","Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.158159997947421,-0.0975457916775515,0.394277466787488,0.22345441107606,0.987519423912971,""
"335","N2,N2-dimethylguanosine","Nucleotide","Purine Metabolism, Guanine containing",-0.125265518621076,-0.365555023459787,0.130677366753562,0.336094445213841,0.987519423912971,""
"336","N4-acetylcytidine","Nucleotide","Pyrimidine Metabolism, Cytidine containing",0.315363373328952,0.0690241932409705,0.525455077522986,0.0132997448360727,0.739798306506546,""
"337","N6-carbamoylthreonyladenosine","Nucleotide","Purine Metabolism, Adenine containing",0.13155796149328,-0.124383480708547,0.371085016416303,0.312186483564361,0.987519423912971,""
"338","orotidine","Nucleotide","Pyrimidine Metabolism, Orotate containing",0.114683202438789,-0.141215793428348,0.356216546917828,0.378814387476037,0.987519423912971,""
"339","phenylacetylglutamine","Peptide","Acetylated Peptides",0.0569036598546222,-0.197750752842868,0.304363022326854,0.663133715935012,0.996044105356185,""
"340","4-hydroxyhippurate","Xenobiotics","Benzoate Metabolism",-0.00560032234384724,-0.257058537518845,0.246568146116425,0.965832786321891,0.996044105356185,""
"341","5,6-dihydrouridine","Nucleotide","Pyrimidine Metabolism, Uracil containing",0.324910900067132,0.0796032429182038,0.533112727315369,0.0106229189903829,0.739798306506546,""
"342","1-pentadecanoylglycerol (15:0)","Lipid","Monoacylglycerol",-0.0894194778924112,-0.333725493355801,0.166142402391672,0.49314512810808,0.987519423912971,""
"343","1-arachidonylglycerol (20:4)","Lipid","Monoacylglycerol",0.0142774658538871,-0.238400408915798,0.265144912907031,0.913036576738137,0.996044105356185,""
"344","1-linolenoylglycerol (18:3)","Lipid","Monoacylglycerol",-0.216422223260459,-0.444042805132318,0.0374389221779289,0.0938828659705076,0.987519423912971,""
"345","cysteine-glutathione disulfide","Amino Acid","Glutathione Metabolism",0.212888850066194,-0.0411372497994864,0.441064212684644,0.0995045629069042,0.987519423912971,""
"346","1-palmitoyl-GPA (16:0)","Lipid","Lysophospholipid",-0.121537001876577,-0.362270264658139,0.134397030495493,0.350788061107985,0.987519423912971,""
"347","5-methyluridine (ribothymidine)","Nucleotide","Pyrimidine Metabolism, Uracil containing",-0.0939825999663481,-0.337808503557846,0.161664208307563,0.471254719172689,0.987519423912971,""
"348","isovalerylglycine","Amino Acid","Leucine, Isoleucine and Valine Metabolism",-0.0106325644095746,-0.26175246113358,0.241835689702642,0.935181689929174,0.996044105356185,""
"349","3-hydroxydodecanedioate*","Lipid","Fatty Acid, Dicarboxylate",-0.00845967797691875,-0.259727114495579,0.243880605327866,0.94840773879853,0.996044105356185,""
"350","7-methylguanine","Nucleotide","Purine Metabolism, Guanine containing",0.152756207371287,-0.103027717486155,0.389590498150731,0.239876733184323,0.987519423912971,""
"351","1-stearoyl-GPE (18:0)","Lipid","Lysophospholipid",-0.173078920282981,-0.407153912356798,0.0823301676798527,0.182231318181757,0.987519423912971,""
"352","1-stearoyl-GPG (18:0)","Lipid","Lysophospholipid",0.0288381878018589,-0.224613708019956,0.278635461101015,0.825388563250791,0.996044105356185,""
"353","N1-Methyl-2-pyridone-5-carboxamide","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism",-0.129653931953514,-0.36941348721487,0.126290122584929,0.319302639520282,0.987519423912971,""
"354","N1-Methyl-4-pyridone-3-carboxamide","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism",0.100061339907225,-0.155682204643316,0.343233447065831,0.442923997983853,0.987519423912971,""
"355","mead acid (20:3n9)","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)",-0.059128573660539,-0.306387267186064,0.195604680121783,0.650799714873172,0.996044105356185,""
"356","gamma-glutamylisoleucine*","Peptide","Gamma-glutamyl Amino Acid",0.126816781496901,-0.129127661727475,0.3669198984481,0.330096526760503,0.987519423912971,""
"357","oleoylcarnitine (C18:1)","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",0.0566113336319359,-0.198032538997572,0.304096895306753,0.664760974499275,0.996044105356185,""
"358","2-methylbutyrylcarnitine (C5)","Amino Acid","Leucine, Isoleucine and Valine Metabolism",0.142031396344364,-0.113861774244498,0.380251875208556,0.274877734516167,0.987519423912971,""
"359","phenol sulfate","Amino Acid","Tyrosine Metabolism",-0.0663480102660215,-0.312940205344033,0.188624225505648,0.61142909193562,0.996044105356185,""
"360","1-palmitoleoyl-GPC* (16:1)*","Lipid","Lysophospholipid",-0.172450973222195,-0.406613803734143,0.0829730125135774,0.183847114286116,0.987519423912971,""
"361","hexanoylglycine (C6)","Lipid","Fatty Acid Metabolism (Acyl Glycine)",0.172606005192383,-0.0828143222364407,0.406747164753908,0.18344723754326,0.987519423912971,""
"362","glutamine_degradant*","Partially Characterized Molecules","Partially Characterized Molecules",-0.00830065601022941,-0.259578803320253,0.244030173728038,0.949376270317722,0.996044105356185,""
"363","2-hydroxy-3-methylvalerate","Amino Acid","Leucine, Isoleucine and Valine Metabolism",0.186964835971856,-0.0680602920487426,0.419055750062069,0.149079708247149,0.987519423912971,""
"364","homostachydrine*","Xenobiotics","Food Component/Plant",-0.0283339818718998,-0.278169954805628,0.225092813314134,0.828394744249401,0.996044105356185,""
"365","1-arachidonoyl-GPC* (20:4)*","Lipid","Lysophospholipid",-0.215199501100856,-0.443012633519263,0.0387195140881822,0.0957994656796946,0.987519423912971,""
"366","2-palmitoleoyl-GPC* (16:1)*","Lipid","Lysophospholipid",-0.182420045975189,-0.415169099450364,0.0727422654388851,0.159395023078974,0.987519423912971,""
"367","2-palmitoyl-GPC* (16:0)*","Lipid","Lysophospholipid",-0.120603980124906,-0.361447352168856,0.135326710005858,0.354526119496136,0.987519423912971,""
"368","1-palmitoyl-GPE (16:0)","Lipid","Lysophospholipid",-0.212935376403465,-0.441103466530925,0.0410885965775639,0.0994288756422168,0.987519423912971,""
"369","1-oleoyl-GPE (18:1)","Lipid","Lysophospholipid",-0.064338701777241,-0.311118750951865,0.190569611657369,0.622283540783473,0.996044105356185,""
"370","1-linoleoyl-GPE (18:2)*","Lipid","Lysophospholipid",-0.108730302681145,-0.350942056839006,0.147118624459739,0.404213668719165,0.987519423912971,""
"371","1-arachidonoyl-GPE (20:4n6)*","Lipid","Lysophospholipid",-0.0447884628428855,-0.293301156699024,0.20939396023695,0.731790789912713,0.996044105356185,""
"372","N-acetylcitrulline","Amino Acid","Urea cycle; Arginine and Proline Metabolism",-0.0571778417082868,-0.304612596030418,0.197486418591808,0.661608865521879,0.996044105356185,""
"373","2-hydroxypalmitate","Lipid","Fatty Acid, Monohydroxy",-0.0134605483437372,-0.264385115595573,0.239170895138546,0.917994758411949,0.996044105356185,""
"374","docosapentaenoate (n6 DPA; 22:5n6)","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)",-0.0176545366605188,-0.268282550870504,0.235211902348608,0.892576892492956,0.996044105356185,""
"375","gulonate*","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism",0.0402606440756544,-0.213726958238839,0.28914984742437,0.758032559590282,0.996044105356185,""
"376","isobutyrylglycine (C4)","Amino Acid","Leucine, Isoleucine and Valine Metabolism",-0.000685496098486285,-0.252462654454419,0.251178601885937,0.995816604035428,0.998329303181872,""
"377","glutarylcarnitine (C5-DC)","Amino Acid","Lysine Metabolism",-0.155901396856713,-0.392319965900776,0.0998389395322261,0.230220408662036,0.987519423912971,""
"378","tiglyl carnitine (C5)","Amino Acid","Leucine, Isoleucine and Valine Metabolism",0.0816209492928517,-0.173771461879277,0.326726207558784,0.531750143282724,0.987519423912971,""
"379","hydroquinone sulfate","Xenobiotics","Drug - Topical Agents",0.0205669798410785,-0.232457702243382,0.27098423941734,0.87498739230028,0.996044105356185,""
"380","catechol sulfate","Xenobiotics","Benzoate Metabolism",0.104823602549477,-0.150982587120937,0.347472202240494,0.421408620260403,0.987519423912971,""
"381","cholesterol sulfate","Lipid","Sterol",0.0889849167474255,-0.166568326536563,0.333336176209993,0.495257135689434,0.987519423912971,""
"382","7-HOCA","Lipid","Sterol",-0.015963536961563,-0.266712106713073,0.236809162954142,0.902813802884541,0.996044105356185,""
"383","tetradecanedioate (C14)","Lipid","Fatty Acid, Dicarboxylate",0.0848750209399086,-0.170591826727023,0.329650053580968,0.515462077843682,0.987519423912971,""
"384","hexadecanedioate (C16)","Lipid","Fatty Acid, Dicarboxylate",0.149984477411316,-0.105833508750834,0.387181673592088,0.24861402090159,0.987519423912971,""
"385","octadecanedioate (C18)","Lipid","Fatty Acid, Dicarboxylate",0.278859678339807,0.0290810905962781,0.495859826178153,0.0295345652906372,0.841634979113164,""
"386","undecanedioate (C11-DC)","Lipid","Fatty Acid, Dicarboxylate",0.122002455602595,-0.133933075596866,0.362680648248103,0.348932403776753,0.987519423912971,""
"387","1-myristoylglycerol (14:0)","Lipid","Monoacylglycerol",0.0421589763330768,-0.211911522311289,0.290891464764527,0.7469954076732,0.996044105356185,""
"388","glycerophosphoethanolamine","Lipid","Phospholipid Metabolism",0.0718132103339671,-0.183322747439216,0.317885293970942,0.582328536687005,0.996044105356185,""
"389","3-(3-hydroxyphenyl)propionate","Xenobiotics","Benzoate Metabolism",0.029047685282929,-0.224414603807704,0.278828844380635,0.824140226146505,0.996044105356185,""
"390","ectoine","Xenobiotics","Chemical",0.105298669108109,-0.150513134668885,0.347894502267832,0.419295612961732,0.987519423912971,""
"391","1-arachidonoyl-GPI* (20:4)*","Lipid","Lysophospholipid",-0.132216405301377,-0.371662696914054,0.12372369339288,0.309749486659734,0.987519423912971,""
"392","1-palmitoyl-GPI* (16:0)","Lipid","Lysophospholipid",-0.1757162773234,-0.409420564607891,0.0796279176254554,0.175557042739181,0.987519423912971,""
"393","glycolithocholate sulfate*","Lipid","Secondary Bile Acid Metabolism",0.225672546218807,-0.0277237039071924,0.451816966467646,0.0803374129990693,0.987519423912971,""
"394","taurolithocholate 3-sulfate","Lipid","Secondary Bile Acid Metabolism",0.372584995011056,0.133268084577032,0.570846292521071,0.00310597270505987,0.519427333404845,""
"395","deoxycarnitine","Lipid","Carnitine Metabolism",-0.0208378931845745,-0.271235348111699,0.232201302098261,0.873354151306504,0.996044105356185,""
"396","1-ribosyl-imidazoleacetate*","Amino Acid","Histidine Metabolism",-0.248179471516616,-0.470589878226707,0.0038840051323516,0.0537888055955628,0.870400672364562,""
"397","alpha-hydroxycaproate","Lipid","Fatty Acid, Monohydroxy",0.116085302272495,-0.139822833806531,0.35745662381182,0.372974414794262,0.987519423912971,""
"398","3,4-dihydroxybutyrate","Lipid","Fatty Acid, Dihydroxy",-0.128471381627972,-0.368374556039363,0.127473344186068,0.323773969233133,0.987519423912971,""
"399","hexanoylglutamine","Lipid","Fatty Acid Metabolism (Acyl Glutamine)",0.270720057125314,0.0202820014905484,0.48919120113284,0.0348386255725288,0.841634979113164,""
"400","N6-acetyllysine","Amino Acid","Lysine Metabolism",0.114921265658568,-0.140979353523975,0.356427160166338,0.377818970165036,0.987519423912971,""
"401","dihomolinolenate (20:3n3 or 3n6)","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)",-0.0364562113291708,-0.285654518989255,0.217359985820531,0.780295215491713,0.996044105356185,""
"402","mannitol/sorbitol","Carbohydrate","Fructose, Mannose and Galactose Metabolism",-0.216378533241223,-0.444006005647989,0.0374846943540548,0.093950829346507,0.987519423912971,""
"403","tryptophan betaine","Amino Acid","Tryptophan Metabolism",-0.0362598204480435,-0.285473904424191,0.217547337805292,0.781449398406096,0.996044105356185,""
